Knight Tour Path:
Step 1: (0, 0) -> a1
Step 45956: (102, 227) -> ń103
Step 45957: (101, 225) -> ł102
Step 45958: (100, 223) -> ŀ101
Step 45959: (102, 224) -> Ł103
Step 45960: (103, 226) -> Ń104
Step 45961: (104, 228) -> Ņ105
Step 45962: (105, 230) -> Ň106
Step 45963: (106, 232) -> ŉ107
Step 45964: (107, 234) -> ŋ108
Step 45965: (108, 236) -> ō109
Step 45966: (109, 238) -> ŏ110
Step 45967: (110, 240) -> ő111
Step 45968: (111, 242) -> œ112
Step 45969: (113, 243) -> Ŕ114
Step 45970: (112, 241) -> Œ113
Step 45971: (111, 239) -> Ő112
Step 45972: (110, 237) -> Ŏ111
Step 45973: (109, 235) -> Ō110
Step 45974: (108, 233) -> Ŋ109
Step 45975: (107, 231) -> ň108
Step 45976: (106, 229) -> ņ107
Step 45977: (105, 227) -> ń106
Step 45978: (104, 229) -> ņ105
Step 45979: (103, 227) -> ń104
Step 45980: (102, 225) -> ł103
Step 45981: (101, 223) -> ŀ102
Step 45982: (100, 221) -> ľ101
Step 45983: (102, 222) -> Ŀ103
Step 45984: (101, 224) -> Ł102
Step 45985: (102, 226) -> Ń103
Step 45986: (103, 224) -> Ł104
Step 45987: (104, 226) -> Ń105
Step 45988: (105, 228) -> Ņ106
Step 45989: (106, 230) -> Ň107
Step 45990: (107, 232) -> ŉ108
Step 45991: (108, 234) -> ŋ109
Step 45992: (109, 236) -> ō110
Step 45993: (111, 237) -> Ŏ112
Step 45994: (110, 239) -> Ő111
Step 45995: (111, 241) -> Œ112
Step 45996: (112, 239) -> Ő113
Step 45997: (113, 241) -> Œ114
Step 45998: (114, 243) -> Ŕ115
Step 45999: (115, 245) -> Ŗ116
Step 46000: (117, 246) -> ŗ118
Step 46001: (116, 244) -> ŕ117
Step 46002: (115, 242) -> œ116
Step 46003: (114, 244) -> ŕ115
Step 46004: (113, 242) -> œ114
Step 46005: (112, 240) -> ő113
Step 46006: (111, 238) -> ŏ112
Step 46007: (109, 237) -> Ŏ110
Step 46008: (108, 235) -> Ō109
Step 46009: (107, 233) -> Ŋ108
Step 46010: (106, 231) -> ň107
Step 46011: (105, 229) -> ņ106
Step 46012: (104, 227) -> ń105
Step 46013: (103, 225) -> ł104
Step 46014: (102, 223) -> ŀ103
Step 46015: (100, 222) -> Ŀ101
Step 46016: (101, 220) -> Ľ102
Step 46017: (103, 221) -> ľ104
Step 46018: (101, 222) -> Ŀ102
Step 46019: (100, 220) -> Ľ101
Step 46020: (98, 219) -> ļ99
Step 46021: (97, 217) -> ĺ98
Step 46022: (96, 215) -> ĸ97
Step 46023: (95, 213) -> Ķ96
Step 46024: (93, 212) -> ĵ94
Step 46025: (92, 210) -> ĳ93
Step 46026: (91, 208) -> ı92
Step 46027: (90, 206) -> į91
Step 46028: (89, 204) -> ĭ90
Step 46029: (88, 202) -> ī89
Step 46030: (86, 203) -> Ĭ87
Step 46031: (85, 201) -> Ī86
Step 46032: (84, 199) -> Ĩ85
Step 46033: (83, 197) -> Ħ84
Step 46034: (82, 195) -> Ĥ83
Step 46035: (81, 193) -> Ģ82
Step 46036: (80, 191) -> Ġ81
Step 46037: (78, 190) -> ğ79
Step 46038: (77, 188) -> ĝ78
Step 46039: (79, 189) -> Ğ80
Step 46040: (78, 187) -> Ĝ79
Step 46041: (77, 185) -> Ě78
Step 46042: (76, 183) -> Ę77
Step 46043: (75, 181) -> Ė76
Step 46044: (73, 180) -> ĕ74
Step 46045: (72, 178) -> ē73
Step 46046: (71, 176) -> đ72
Step 46047: (70, 174) -> ď71
Step 46048: (69, 172) -> č70
Step 46049: (68, 170) -> ċ69
Step 46050: (67, 168) -> ĉ68
Step 46051: (66, 166) -> ć67
Step 46052: (65, 168) -> ĉ66
Step 46053: (64, 166) -> ć65
Step 46054: (65, 164) -> ą66
Step 46055: (64, 162) -> ă65
Step 46056: (66, 163) -> Ą67
Step 46057: (65, 165) -> Ć66
Step 46058: (66, 167) -> Ĉ67
Step 46059: (67, 169) -> Ċ68
Step 46060: (68, 171) -> Č69
Step 46061: (69, 173) -> Ď70
Step 46062: (70, 175) -> Đ71
Step 46063: (71, 177) -> Ē72
Step 46064: (73, 178) -> ē74
Step 46065: (74, 180) -> ĕ75
Step 46066: (75, 182) -> ė76
Step 46067: (76, 184) -> ę77
Step 46068: (77, 186) -> ě78
Step 46069: (79, 187) -> Ĝ80
Step 46070: (78, 189) -> Ğ79
Step 46071: (79, 191) -> Ġ80
Step 46072: (80, 193) -> Ģ81
Step 46073: (81, 191) -> Ġ82
Step 46074: (80, 189) -> Ğ81
Step 46075: (82, 190) -> ğ83
Step 46076: (81, 192) -> ġ82
Step 46077: (82, 194) -> ģ83
Step 46078: (83, 196) -> ĥ84
Step 46079: (84, 198) -> ħ85
Step 46080: (85, 200) -> ĩ86
Step 46081: (87, 201) -> Ī88
Step 46082: (88, 203) -> Ĭ89
Step 46083: (89, 205) -> Į90
Step 46084: (91, 206) -> į92
Step 46085: (92, 208) -> ı93
Step 46086: (94, 209) -> Ĳ95
Step 46087: (93, 211) -> Ĵ94
Step 46088: (94, 213) -> Ķ95
Step 46089: (95, 215) -> ĸ96
Step 46090: (96, 217) -> ĺ97
Step 46091: (97, 219) -> ļ98
Step 46092: (99, 220) -> Ľ100
Step 46093: (98, 218) -> Ļ99
Step 46094: (97, 216) -> Ĺ98
Step 46095: (96, 214) -> ķ97
Step 46096: (95, 212) -> ĵ96
Step 46097: (94, 210) -> ĳ95
Step 46098: (92, 209) -> Ĳ93
Step 46099: (91, 207) -> İ92
Step 46100: (90, 205) -> Į91
Step 46101: (89, 203) -> Ĭ90
Step 46102: (87, 202) -> ī88
Step 46103: (86, 200) -> ĩ87
Step 46104: (85, 198) -> ħ86
Step 46105: (84, 196) -> ĥ85
Step 46106: (83, 194) -> ģ84
Step 46107: (82, 192) -> ġ83
Step 46108: (81, 190) -> ğ82
Step 46109: (80, 188) -> ĝ81
Step 46110: (79, 186) -> ě80
Step 46111: (77, 187) -> Ĝ78
Step 46112: (76, 185) -> Ě77
Step 46113: (75, 183) -> Ę76
Step 46114: (74, 181) -> Ė75
Step 46115: (73, 179) -> Ĕ74
Step 46116: (72, 177) -> Ē73
Step 46117: (71, 175) -> Đ72
Step 46118: (70, 173) -> Ď71
Step 46119: (69, 171) -> Č70
Step 46120: (71, 172) -> č72
Step 46121: (72, 174) -> ď73
Step 46122: (73, 176) -> đ74
Step 46123: (74, 178) -> ē75
Step 46124: (75, 180) -> ĕ76
Step 46125: (76, 182) -> ė77
Step 46126: (77, 184) -> ę78
Step 46127: (78, 186) -> ě79
Step 46128: (79, 188) -> ĝ80
Step 46129: (80, 190) -> ğ81
Step 46130: (81, 188) -> ĝ82
Step 46131: (80, 186) -> ě81
Step 46132: (78, 185) -> Ě79
Step 46133: (77, 183) -> Ę78
Step 46134: (76, 181) -> Ė77
Step 46135: (75, 179) -> Ĕ76
Step 46136: (74, 177) -> Ē75
Step 46137: (72, 176) -> đ73
Step 46138: (71, 174) -> ď72
Step 46139: (70, 172) -> č71
Step 46140: (69, 170) -> ċ70
Step 46141: (68, 168) -> ĉ69
Step 46142: (67, 166) -> ć68
Step 46143: (66, 164) -> ą67
Step 46144: (64, 163) -> Ą65
Step 46145: (63, 161) -> Ă64
Step 46146: (62, 159) -> Ā63
Step 46147: (61, 157) -> þ62
Step 46148: (60, 155) -> ü61
Step 46149: (59, 153) -> ú60
Step 46150: (58, 151) -> ø59
Step 46151: (57, 149) -> ö58
Step 46152: (56, 147) -> ô57
Step 46153: (55, 145) -> ò56
Step 46154: (54, 143) -> ð55
Step 46155: (53, 141) -> î54
Step 46156: (52, 139) -> ì53
Step 46157: (51, 137) -> ê52
Step 46158: (50, 135) -> è51
Step 46159: (49, 133) -> æ50
Step 46160: (47, 132) -> å48
Step 46161: (46, 130) -> ã47
Step 46162: (45, 128) -> á46
Step 46163: (46, 126) -> ß47
Step 46164: (45, 124) -> Ý46
Step 46165: (47, 123) -> Ü48
Step 46166: (49, 122) -> Û50
Step 46167: (51, 121) -> Ú52
Step 46168: (53, 120) -> Ù54
Step 46169: (55, 119) -> Ø56
Step 46170: (57, 118) -> ×58
Step 46171: (59, 117) -> Ö60
Step 46172: (61, 116) -> Õ62
Step 46173: (63, 115) -> Ô64
Step 46174: (62, 117) -> Ö63
Step 46175: (60, 116) -> Õ61
Step 46176: (58, 117) -> Ö59
Step 46177: (56, 118) -> ×57
Step 46178: (54, 119) -> Ø55
Step 46179: (52, 120) -> Ù53
Step 46180: (50, 121) -> Ú51
Step 46181: (48, 122) -> Û49
Step 46182: (47, 124) -> Ý48
Step 46183: (49, 123) -> Ü50
Step 46184: (48, 125) -> Þ49
Step 46185: (47, 127) -> à48
Step 46186: (46, 129) -> â47
Step 46187: (47, 131) -> ä48
Step 46188: (48, 133) -> æ49
Step 46189: (49, 135) -> è50
Step 46190: (50, 137) -> ê51
Step 46191: (52, 138) -> ë53
Step 46192: (53, 140) -> í54
Step 46193: (55, 141) -> î56
Step 46194: (56, 143) -> ð57
Step 46195: (54, 144) -> ñ55
Step 46196: (55, 146) -> ó56
Step 46197: (56, 148) -> õ57
Step 46198: (57, 150) -> ÷58
Step 46199: (58, 152) -> ù59
Step 46200: (59, 154) -> û60
Step 46201: (60, 156) -> ý61
Step 46202: (61, 158) -> ÿ62
Step 46203: (62, 160) -> ā63
Step 46204: (64, 161) -> Ă65
Step 46205: (65, 163) -> Ą66
Step 46206: (66, 165) -> Ć67
Step 46207: (67, 167) -> Ĉ68
Step 46208: (69, 168) -> ĉ70
Step 46209: (70, 170) -> ċ71
Step 46210: (72, 171) -> Č73
Step 46211: (71, 173) -> Ď72
Step 46212: (72, 175) -> Đ73
Step 46213: (73, 177) -> Ē74
Step 46214: (74, 179) -> Ĕ75
Step 46215: (76, 180) -> ĕ77
Step 46216: (77, 182) -> ė78
Step 46217: (78, 184) -> ę79
Step 46218: (80, 185) -> Ě81
Step 46219: (81, 187) -> Ĝ82
Step 46220: (82, 189) -> Ğ83
Step 46221: (83, 191) -> Ġ84
Step 46222: (84, 193) -> Ģ85
Step 46223: (85, 195) -> Ĥ86
Step 46224: (86, 197) -> Ħ87
Step 46225: (87, 199) -> Ĩ88
Step 46226: (88, 201) -> Ī89
Step 46227: (90, 202) -> ī91
Step 46228: (91, 204) -> ĭ92
Step 46229: (92, 206) -> į93
Step 46230: (93, 208) -> ı94
Step 46231: (95, 209) -> Ĳ96
Step 46232: (94, 211) -> Ĵ95
Step 46233: (93, 209) -> Ĳ94
Step 46234: (92, 207) -> İ93
Step 46235: (91, 205) -> Į92
Step 46236: (90, 203) -> Ĭ91
Step 46237: (89, 201) -> Ī90
Step 46238: (87, 200) -> ĩ88
Step 46239: (86, 198) -> ħ87
Step 46240: (85, 196) -> ĥ86
Step 46241: (84, 194) -> ģ85
Step 46242: (83, 192) -> ġ84
Step 46243: (85, 193) -> Ģ86
Step 46244: (84, 195) -> Ĥ85
Step 46245: (85, 197) -> Ħ86
Step 46246: (86, 199) -> Ĩ87
Step 46247: (88, 200) -> ĩ89
Step 46248: (89, 202) -> ī90
Step 46249: (90, 204) -> ĭ91
Step 46250: (92, 205) -> Į93
Step 46251: (93, 207) -> İ94
Step 46252: (95, 208) -> ı96
Step 46253: (96, 210) -> ĳ97
Step 46254: (97, 212) -> ĵ98
Step 46255: (95, 211) -> Ĵ96
Step 46256: (96, 213) -> Ķ97
Step 46257: (97, 215) -> ĸ98
Step 46258: (98, 217) -> ĺ99
Step 46259: (100, 218) -> Ļ101
Step 46260: (99, 216) -> Ĺ100
Step 46261: (98, 214) -> ķ99
Step 46262: (100, 215) -> ĸ101
Step 46263: (99, 217) -> ĺ100
Step 46264: (100, 219) -> ļ101
Step 46265: (101, 221) -> ľ102
Step 46266: (102, 219) -> ļ103
Step 46267: (101, 217) -> ĺ102
Step 46268: (99, 218) -> Ļ100
Step 46269: (98, 216) -> Ĺ99
Step 46270: (97, 214) -> ķ98
Step 46271: (96, 212) -> ĵ97
Step 46272: (95, 210) -> ĳ96
Step 46273: (94, 208) -> ı95
Step 46274: (93, 206) -> į94
Step 46275: (92, 204) -> ĭ93
Step 46276: (91, 202) -> ī92
Step 46277: (90, 200) -> ĩ91
Step 46278: (88, 199) -> Ĩ89
Step 46279: (87, 197) -> Ħ88
Step 46280: (86, 195) -> Ĥ87
Step 46281: (88, 196) -> ĥ89
Step 46282: (87, 198) -> ħ88
Step 46283: (86, 196) -> ĥ87
Step 46284: (87, 194) -> ģ88
Step 46285: (86, 192) -> ġ87
Step 46286: (85, 194) -> ģ86
Step 46287: (83, 193) -> Ģ84
Step 46288: (84, 191) -> Ġ85
Step 46289: (83, 189) -> Ğ84
Step 46290: (82, 191) -> Ġ83
Step 46291: (81, 189) -> Ğ82
Step 46292: (80, 187) -> Ĝ81
Step 46293: (79, 185) -> Ě80
Step 46294: (78, 183) -> Ę79
Step 46295: (77, 181) -> Ė78
Step 46296: (76, 179) -> Ĕ77
Step 46297: (75, 177) -> Ē76
Step 46298: (74, 175) -> Đ75
Step 46299: (73, 173) -> Ď74
Step 46300: (75, 174) -> ď76
Step 46301: (73, 175) -> Đ74
Step 46302: (72, 173) -> Ď73
Step 46303: (71, 171) -> Č72
Step 46304: (70, 169) -> Ċ71
Step 46305: (69, 167) -> Ĉ70
Step 46306: (68, 165) -> Ć69
Step 46307: (67, 163) -> Ą68
Step 46308: (65, 162) -> ă66
Step 46309: (64, 160) -> ā65
Step 46310: (63, 158) -> ÿ64
Step 46311: (62, 156) -> ý63
Step 46312: (61, 154) -> û62
Step 46313: (60, 152) -> ù61
Step 46314: (59, 150) -> ÷60
Step 46315: (58, 148) -> õ59
Step 46316: (57, 146) -> ó58
Step 46317: (56, 144) -> ñ57
Step 46318: (55, 142) -> ï56
Step 46319: (54, 140) -> í55
Step 46320: (53, 138) -> ë54
Step 46321: (52, 140) -> í53
Step 46322: (51, 138) -> ë52
Step 46323: (50, 136) -> é51
Step 46324: (49, 134) -> ç50
Step 46325: (47, 133) -> æ48
Step 46326: (46, 131) -> ä47
Step 46327: (45, 129) -> â46
Step 46328: (47, 130) -> ã48
Step 46329: (48, 132) -> å49
Step 46330: (50, 133) -> æ51
Step 46331: (51, 135) -> è52
Step 46332: (52, 137) -> ê53
Step 46333: (53, 139) -> ì54
Step 46334: (54, 141) -> î55
Step 46335: (55, 143) -> ð56
Step 46336: (56, 145) -> ò57
Step 46337: (57, 147) -> ô58
Step 46338: (58, 149) -> ö59
Step 46339: (59, 151) -> ø60
Step 46340: (60, 153) -> ú61
Step 46341: (61, 155) -> ü62
Step 46342: (62, 157) -> þ63
Step 46343: (63, 159) -> Ā64
Step 46344: (65, 160) -> ā66
Step 46345: (66, 162) -> ă67
Step 46346: (67, 164) -> ą68
Step 46347: (68, 166) -> ć69
Step 46348: (70, 167) -> Ĉ71
Step 46349: (69, 169) -> Ċ70
Step 46350: (70, 171) -> Č71
Step 46351: (71, 169) -> Ċ72
Step 46352: (73, 170) -> ċ74
Step 46353: (72, 172) -> č73
Step 46354: (73, 174) -> ď74
Step 46355: (74, 176) -> đ75
Step 46356: (75, 178) -> ē76
Step 46357: (76, 176) -> đ77
Step 46358: (77, 178) -> ē78
Step 46359: (78, 180) -> ĕ79
Step 46360: (79, 182) -> ė80
Step 46361: (80, 184) -> ę81
Step 46362: (81, 186) -> ě82
Step 46363: (82, 188) -> ĝ83
Step 46364: (83, 190) -> ğ84
Step 46365: (84, 192) -> ġ85
Step 46366: (85, 190) -> ğ86
Step 46367: (84, 188) -> ĝ85
Step 46368: (82, 187) -> Ĝ83
Step 46369: (81, 185) -> Ě82
Step 46370: (79, 184) -> ę80
Step 46371: (78, 182) -> ė79
Step 46372: (77, 180) -> ĕ78
Step 46373: (76, 178) -> ē77
Step 46374: (75, 176) -> đ76
Step 46375: (74, 174) -> ď75
Step 46376: (73, 172) -> č74
Step 46377: (72, 170) -> ċ73
Step 46378: (71, 168) -> ĉ72
Step 46379: (70, 166) -> ć71
Step 46380: (68, 167) -> Ĉ69
Step 46381: (67, 165) -> Ć68
Step 46382: (69, 164) -> ą70
Step 46383: (68, 162) -> ă69
Step 46384: (66, 161) -> Ă67
Step 46385: (65, 159) -> Ā66
Step 46386: (64, 157) -> þ65
Step 46387: (63, 155) -> ü64
Step 46388: (62, 153) -> ú63
Step 46389: (61, 151) -> ø62
Step 46390: (60, 149) -> ö61
Step 46391: (59, 147) -> ô60
Step 46392: (58, 145) -> ò59
Step 46393: (57, 143) -> ð58
Step 46394: (56, 141) -> î57
Step 46395: (55, 139) -> ì56
Step 46396: (54, 137) -> ê55
Step 46397: (52, 136) -> é53
Step 46398: (51, 134) -> ç52
Step 46399: (50, 132) -> å51
Step 46400: (48, 131) -> ä49
Step 46401: (47, 129) -> â48
Step 46402: (46, 127) -> à47
Step 46403: (48, 128) -> á49
Step 46404: (49, 130) -> ã50
Step 46405: (51, 131) -> ä52
Step 46406: (49, 132) -> å50
Step 46407: (50, 134) -> ç51
Step 46408: (51, 136) -> é52
Step 46409: (53, 135) -> è54
Step 46410: (52, 133) -> æ53
Step 46411: (54, 134) -> ç55
Step 46412: (53, 136) -> é54
Step 46413: (54, 138) -> ë55
Step 46414: (55, 140) -> í56
Step 46415: (56, 142) -> ï57
Step 46416: (57, 144) -> ñ58
Step 46417: (58, 146) -> ó59
Step 46418: (59, 148) -> õ60
Step 46419: (60, 150) -> ÷61
Step 46420: (61, 152) -> ù62
Step 46421: (62, 154) -> û63
Step 46422: (63, 156) -> ý64
Step 46423: (64, 158) -> ÿ65
Step 46424: (66, 159) -> Ā67
Step 46425: (65, 161) -> Ă66
Step 46426: (64, 159) -> Ā65
Step 46427: (63, 157) -> þ64
Step 46428: (62, 155) -> ü63
Step 46429: (61, 153) -> ú62
Step 46430: (60, 151) -> ø61
Step 46431: (59, 149) -> ö60
Step 46432: (58, 147) -> ô59
Step 46433: (57, 145) -> ò58
Step 46434: (59, 146) -> ó60
Step 46435: (60, 148) -> õ61
Step 46436: (61, 150) -> ÷62
Step 46437: (62, 152) -> ù63
Step 46438: (63, 154) -> û64
Step 46439: (64, 156) -> ý65
Step 46440: (65, 158) -> ÿ66
Step 46441: (66, 160) -> ā67
Step 46442: (67, 162) -> ă68
Step 46443: (68, 164) -> ą69
Step 46444: (69, 166) -> ć70
Step 46445: (70, 168) -> ĉ71
Step 46446: (71, 170) -> ċ72
Step 46447: (72, 168) -> ĉ73
Step 46448: (71, 166) -> ć72
Step 46449: (69, 165) -> Ć70
Step 46450: (68, 163) -> Ą69
Step 46451: (67, 161) -> Ă68
Step 46452: (69, 162) -> ă70
Step 46453: (70, 164) -> ą71
Step 46454: (72, 165) -> Ć73
Step 46455: (71, 167) -> Ĉ72
Step 46456: (72, 169) -> Ċ73
Step 46457: (73, 171) -> Č74
Step 46458: (74, 173) -> Ď75
Step 46459: (75, 175) -> Đ76
Step 46460: (76, 177) -> Ē77
Step 46461: (77, 179) -> Ĕ78
Step 46462: (78, 181) -> Ė79
Step 46463: (79, 183) -> Ę80
Step 46464: (81, 184) -> ę82
Step 46465: (82, 186) -> ě83
Step 46466: (83, 188) -> ĝ84
Step 46467: (84, 190) -> ğ85
Step 46468: (85, 192) -> ġ86
Step 46469: (86, 194) -> ģ87
Step 46470: (87, 196) -> ĥ88
Step 46471: (88, 198) -> ħ89
Step 46472: (89, 200) -> ĩ90
Step 46473: (91, 201) -> Ī92
Step 46474: (92, 203) -> Ĭ93
Step 46475: (93, 205) -> Į94
Step 46476: (94, 207) -> İ95
Step 46477: (96, 208) -> ı97
Step 46478: (97, 210) -> ĳ98
Step 46479: (98, 212) -> ĵ99
Step 46480: (96, 211) -> Ĵ97
Step 46481: (97, 213) -> Ķ98
Step 46482: (98, 215) -> ĸ99
Step 46483: (99, 213) -> Ķ100
Step 46484: (98, 211) -> Ĵ99
Step 46485: (97, 209) -> Ĳ98
Step 46486: (96, 207) -> İ97
Step 46487: (94, 206) -> į95
Step 46488: (93, 204) -> ĭ94
Step 46489: (91, 203) -> Ĭ92
Step 46490: (90, 201) -> Ī91
Step 46491: (89, 199) -> Ĩ90
Step 46492: (88, 197) -> Ħ89
Step 46493: (87, 195) -> Ĥ88
Step 46494: (86, 193) -> Ģ87
Step 46495: (85, 191) -> Ġ86
Step 46496: (84, 189) -> Ğ85
Step 46497: (83, 187) -> Ĝ84
Step 46498: (82, 185) -> Ě83
Step 46499: (81, 183) -> Ę82
Step 46500: (80, 181) -> Ė81
Step 46501: (79, 179) -> Ĕ80
Step 46502: (78, 177) -> Ē79
Step 46503: (77, 175) -> Đ78
Step 46504: (76, 173) -> Ď77
Step 46505: (74, 172) -> č75
Step 46506: (75, 170) -> ċ76
Step 46507: (73, 169) -> Ċ74
Step 46508: (74, 171) -> Č75
Step 46509: (75, 173) -> Ď76
Step 46510: (76, 175) -> Đ77
Step 46511: (77, 177) -> Ē78
Step 46512: (78, 179) -> Ĕ79
Step 46513: (79, 181) -> Ė80
Step 46514: (80, 183) -> Ę81
Step 46515: (82, 184) -> ę83
Step 46516: (83, 186) -> ě84
Step 46517: (85, 187) -> Ĝ86
Step 46518: (86, 189) -> Ğ87
Step 46519: (87, 191) -> Ġ88
Step 46520: (88, 193) -> Ģ89
Step 46521: (89, 195) -> Ĥ90
Step 46522: (90, 197) -> Ħ91
Step 46523: (91, 199) -> Ĩ92
Step 46524: (89, 198) -> ħ90
Step 46525: (90, 196) -> ĥ91
Step 46526: (88, 195) -> Ĥ89
Step 46527: (89, 197) -> Ħ90
Step 46528: (90, 199) -> Ĩ91
Step 46529: (92, 200) -> ĩ93
Step 46530: (91, 198) -> ħ92
Step 46531: (92, 196) -> ĥ93
Step 46532: (90, 195) -> Ĥ91
Step 46533: (88, 194) -> ģ89
Step 46534: (89, 196) -> ĥ90
Step 46535: (90, 198) -> ħ91
Step 46536: (91, 200) -> ĩ92
Step 46537: (92, 202) -> ī93
Step 46538: (94, 203) -> Ĭ95
Step 46539: (95, 205) -> Į96
Step 46540: (97, 206) -> į98
Step 46541: (95, 207) -> İ96
Step 46542: (96, 209) -> Ĳ97
Step 46543: (97, 211) -> Ĵ98
Step 46544: (98, 213) -> Ķ99
Step 46545: (99, 215) -> ĸ100
Step 46546: (100, 217) -> ĺ101
Step 46547: (101, 219) -> ļ102
Step 46548: (102, 221) -> ľ103
Step 46549: (103, 223) -> ŀ104
Step 46550: (104, 225) -> ł105
Step 46551: (106, 226) -> Ń107
Step 46552: (107, 228) -> Ņ108
Step 46553: (108, 230) -> Ň109
Step 46554: (109, 232) -> ŉ110
Step 46555: (110, 234) -> ŋ111
Step 46556: (111, 236) -> ō112
Step 46557: (112, 238) -> ŏ113
Step 46558: (113, 240) -> ő114
Step 46559: (114, 242) -> œ115
Step 46560: (115, 244) -> ŕ116
Step 46561: (116, 246) -> ŗ117
Step 46562: (117, 248) -> ř118
Step 46563: (119, 249) -> Ś120
Step 46564: (118, 247) -> Ř119
Step 46565: (117, 245) -> Ŗ118
Step 46566: (116, 243) -> Ŕ117
Step 46567: (115, 241) -> Œ116
Step 46568: (114, 239) -> Ő115
Step 46569: (113, 237) -> Ŏ114
Step 46570: (112, 235) -> Ō113
Step 46571: (110, 236) -> ō111
Step 46572: (109, 234) -> ŋ110
Step 46573: (108, 232) -> ŉ109
Step 46574: (107, 230) -> Ň108
Step 46575: (106, 228) -> Ņ107
Step 46576: (105, 226) -> Ń106
Step 46577: (104, 224) -> Ł105
Step 46578: (103, 222) -> Ŀ104
Step 46579: (102, 220) -> Ľ103
Step 46580: (101, 218) -> Ļ102
Step 46581: (100, 216) -> Ĺ101
Step 46582: (99, 214) -> ķ100
Step 46583: (101, 215) -> ĸ102
Step 46584: (102, 217) -> ĺ103
Step 46585: (103, 219) -> ļ104
Step 46586: (104, 221) -> ľ105
Step 46587: (105, 223) -> ŀ106
Step 46588: (106, 225) -> ł107
Step 46589: (107, 227) -> ń108
Step 46590: (108, 229) -> ņ109
Step 46591: (109, 231) -> ň110
Step 46592: (110, 233) -> Ŋ111
Step 46593: (111, 235) -> Ō112
Step 46594: (112, 237) -> Ŏ113
Step 46595: (113, 239) -> Ő114
Step 46596: (114, 241) -> Œ115
Step 46597: (115, 243) -> Ŕ116
Step 46598: (116, 245) -> Ŗ117
Step 46599: (118, 246) -> ŗ119
Step 46600: (120, 247) -> Ř121
Step 46601: (119, 245) -> Ŗ120
Step 46602: (117, 244) -> ŕ118
Step 46603: (116, 242) -> œ117
Step 46604: (115, 240) -> ő116
Step 46605: (114, 238) -> ŏ115
Step 46606: (113, 236) -> ō114
Step 46607: (112, 234) -> ŋ113
Step 46608: (110, 235) -> Ō111
Step 46609: (109, 233) -> Ŋ110
Step 46610: (108, 231) -> ň109
Step 46611: (107, 229) -> ņ108
Step 46612: (106, 227) -> ń107
Step 46613: (105, 225) -> ł106
Step 46614: (104, 223) -> ŀ105
Step 46615: (106, 224) -> Ł107
Step 46616: (107, 226) -> Ń108
Step 46617: (108, 228) -> Ņ109
Step 46618: (109, 230) -> Ň110
Step 46619: (110, 232) -> ŉ111
Step 46620: (111, 234) -> ŋ112
Step 46621: (112, 236) -> ō113
Step 46622: (113, 238) -> ŏ114
Step 46623: (114, 240) -> ő115
Step 46624: (116, 241) -> Œ117
Step 46625: (117, 243) -> Ŕ118
Step 46626: (118, 245) -> Ŗ119
Step 46627: (119, 247) -> Ř120
Step 46628: (121, 248) -> ř122
Step 46629: (123, 249) -> Ś124
Step 46630: (125, 248) -> ř126
Step 46631: (123, 247) -> Ř124
Step 46632: (121, 246) -> ŗ122
Step 46633: (120, 244) -> ŕ121
Step 46634: (118, 243) -> Ŕ119
Step 46635: (117, 241) -> Œ118
Step 46636: (116, 239) -> Ő117
Step 46637: (115, 237) -> Ŏ116
Step 46638: (114, 235) -> Ō115
Step 46639: (113, 233) -> Ŋ114
Step 46640: (111, 232) -> ŉ112
Step 46641: (110, 230) -> Ň111
Step 46642: (109, 228) -> Ņ110
Step 46643: (108, 226) -> Ń109
Step 46644: (107, 224) -> Ł108
Step 46645: (106, 222) -> Ŀ107
Step 46646: (105, 224) -> Ł106
Step 46647: (104, 222) -> Ŀ105
Step 46648: (103, 220) -> Ľ104
Step 46649: (102, 218) -> Ļ103
Step 46650: (101, 216) -> Ĺ102
Step 46651: (100, 214) -> ķ101
Step 46652: (99, 212) -> ĵ100
Step 46653: (98, 210) -> ĳ99
Step 46654: (97, 208) -> ı98
Step 46655: (96, 206) -> į97
Step 46656: (94, 205) -> Į95
Step 46657: (93, 203) -> Ĭ94
Step 46658: (92, 201) -> Ī93
Step 46659: (94, 202) -> ī95
Step 46660: (95, 204) -> ĭ96
Step 46661: (97, 205) -> Į98
Step 46662: (95, 206) -> į96
Step 46663: (94, 204) -> ĭ95
Step 46664: (93, 202) -> ī94
Step 46665: (95, 203) -> Ĭ96
Step 46666: (96, 205) -> Į97
Step 46667: (97, 207) -> İ98
Step 46668: (98, 209) -> Ĳ99
Step 46669: (99, 211) -> Ĵ100
Step 46670: (100, 213) -> Ķ101
Step 46671: (102, 214) -> ķ103
Step 46672: (103, 216) -> Ĺ104
Step 46673: (104, 218) -> Ļ105
Step 46674: (105, 220) -> Ľ106
Step 46675: (107, 221) -> ľ108
Step 46676: (105, 222) -> Ŀ106
Step 46677: (104, 220) -> Ľ105
Step 46678: (103, 218) -> Ļ104
Step 46679: (102, 216) -> Ĺ103
Step 46680: (101, 214) -> ķ102
Step 46681: (100, 212) -> ĵ101
Step 46682: (99, 210) -> ĳ100
Step 46683: (98, 208) -> ı99
Step 46684: (100, 209) -> Ĳ101
Step 46685: (101, 211) -> Ĵ102
Step 46686: (102, 213) -> Ķ103
Step 46687: (103, 215) -> ĸ104
